customer_id,tenure_months,contract_type,monthly_charges,support_tickets,payment_method,churn
CUST-100448,13,Month-to-Month,47.32,2,Credit Card,Yes
CUST-100449,59,Month-to-Month,67.86,0,Direct Debit,No
CUST-100450,19,One Year,75.13,0,Credit Card,No
CUST-100451,49,Month-to-Month,78.41,1,Bank Transfer,Yes
CUST-100452,12,Month-to-Month,20.0,1,Direct Debit,No
CUST-100453,61,Month-to-Month,38.71,2,Direct Debit,No
CUST-100454,19,One Year,58.91,2,Credit Card,No
CUST-100455,9,One Year,76.44,2,Direct Debit,No
CUST-100456,71,Month-to-Month,74.78,1,Direct Debit,Yes
CUST-100457,28,One Year,74.44,0,Direct Debit,No
CUST-100458,52,One Year,57.33,0,Direct Debit,No
CUST-100459,16,Month-to-Month,58.45,4,Direct Debit,Yes
CUST-100460,69,One Year,50.43,0,Direct Debit,No
CUST-100461,12,Month-to-Month,80.36,2,Direct Debit,Yes
CUST-100462,25,Month-to-Month,46.59,0,Bank Transfer,Yes
CUST-100463,52,Month-to-Month,82.0,1,Direct Debit,Yes
CUST-100464,53,Month-to-Month,69.16,0,Credit Card,No
CUST-100465,23,Month-to-Month,64.1,1,Bank Transfer,No
CUST-100466,16,Two Year,51.87,4,Direct Debit,No
CUST-100467,57,One Year,37.89,0,Direct Debit,No
CUST-100468,39,One Year,52.05,1,Credit Card,No
CUST-100469,53,Month-to-Month,58.4,2,Direct Debit,No
CUST-100470,42,Month-to-Month,20.0,1,Direct Debit,Yes
CUST-100471,58,Month-to-Month,61.05,2,Bank Transfer,Yes
CUST-100472,39,Month-to-Month,83.49,3,Direct Debit,No
CUST-100473,14,Month-to-Month,76.34,1,Credit Card,No
CUST-100474,5,One Year,55.08,1,Bank Transfer,No
CUST-100475,35,Two Year,65.94,1,Direct Debit,No
CUST-100476,18,Month-to-Month,53.88,0,Direct Debit,No
CUST-100477,9,Month-to-Month,67.98,3,Credit Card,Yes
CUST-100478,58,One Year,95.8,1,Bank Transfer,No
CUST-100479,17,Month-to-Month,84.37,3,Direct Debit,Yes
CUST-100480,7,Two Year,75.42,1,Direct Debit,No
CUST-100481,46,One Year,55.14,1,Direct Debit,No
CUST-100482,13,Two Year,80.0,0,Direct Debit,No
CUST-100483,40,Month-to-Month,31.26,1,Direct Debit,Yes
CUST-100484,42,One Year,59.95,4,Direct Debit,No
CUST-100485,9,Month-to-Month,76.67,2,Credit Card,No
CUST-100486,50,One Year,79.81,3,Bank Transfer,No
CUST-100487,27,Month-to-Month,78.4,1,Bank Transfer,Yes
CUST-100488,66,Month-to-Month,70.9,0,Bank Transfer,Yes
CUST-100489,5,Month-to-Month,61.09,2,Direct Debit,Yes
CUST-100490,29,Month-to-Month,75.76,1,Direct Debit,No
CUST-100491,37,Two Year,45.94,2,Credit Card,No
CUST-100492,38,One Year,48.11,1,Credit Card,No
CUST-100493,8,One Year,66.23,2,Credit Card,No
CUST-100494,65,Month-to-Month,68.46,2,Direct Debit,No
CUST-100495,17,One Year,28.49,0,Direct Debit,No
CUST-100496,71,Month-to-Month,74.1,0,Direct Debit,No
CUST-100497,45,Two Year,80.45,2,Direct Debit,No
CUST-100498,4,Two Year,63.45,2,Direct Debit,Yes
CUST-100499,36,Month-to-Month,112.49,2,Bank Transfer,No
CUST-100500,70,Two Year,51.34,3,Direct Debit,No
CUST-100501,31,Month-to-Month,57.78,2,Bank Transfer,No
CUST-100502,19,Month-to-Month,57.1,1,Bank Transfer,No
CUST-100503,61,Month-to-Month,63.48,2,Credit Card,No
CUST-100504,54,Month-to-Month,58.43,2,Bank Transfer,Yes
CUST-100505,39,One Year,36.86,1,Direct Debit,No
CUST-100506,19,Month-to-Month,54.07,3,Credit Card,No
CUST-100507,39,Month-to-Month,63.05,0,Bank Transfer,No
CUST-100508,67,One Year,89.57,3,Direct Debit,No
CUST-100509,45,One Year,109.04,1,Credit Card,No
CUST-100510,13,Two Year,91.71,1,Direct Debit,No
CUST-100511,58,One Year,49.49,1,Direct Debit,No
CUST-100512,20,One Year,51.08,1,Bank Transfer,No
CUST-100513,72,Month-to-Month,61.81,0,Credit Card,Yes
CUST-100514,61,Month-to-Month,100.69,1,Direct Debit,Yes
CUST-100515,39,Month-to-Month,61.69,1,Bank Transfer,Yes
CUST-100516,1,Month-to-Month,38.45,4,Direct Debit,Yes
CUST-100517,3,One Year,54.98,0,Bank Transfer,Yes
CUST-100518,62,Month-to-Month,80.14,2,Bank Transfer,Yes
CUST-100519,63,One Year,78.8,0,Bank Transfer,No
CUST-100520,25,Month-to-Month,61.0,3,Credit Card,Yes
CUST-100521,56,Month-to-Month,78.67,1,Credit Card,Yes
CUST-100522,33,Month-to-Month,20.0,3,Credit Card,Yes
CUST-100523,38,Two Year,67.08,0,Direct Debit,No
CUST-100524,6,One Year,82.21,2,Direct Debit,Yes
CUST-100525,58,Two Year,48.34,2,Direct Debit,No
CUST-100526,44,Month-to-Month,48.27,2,Credit Card,No
CUST-100527,45,Two Year,27.67,4,Credit Card,No
CUST-100528,32,Month-to-Month,96.8,2,Credit Card,Yes
CUST-100529,45,Month-to-Month,50.6,0,Credit Card,No
CUST-100530,61,Two Year,69.82,2,Credit Card,No
CUST-100531,47,Month-to-Month,77.08,1,Credit Card,No
CUST-100532,21,One Year,95.24,1,Direct Debit,No
CUST-100533,36,Month-to-Month,61.92,3,Direct Debit,Yes
CUST-100534,19,One Year,54.21,3,Direct Debit,No
CUST-100535,20,Two Year,68.46,1,Credit Card,No
CUST-100536,57,Month-to-Month,90.68,2,Direct Debit,Yes
CUST-100537,18,One Year,61.6,1,Credit Card,No
CUST-100538,47,Month-to-Month,45.9,3,Direct Debit,No
CUST-100539,49,One Year,34.18,1,Direct Debit,No
CUST-100540,14,Month-to-Month,40.57,1,Credit Card,Yes
CUST-100541,15,Month-to-Month,82.29,2,Direct Debit,Yes
CUST-100542,31,Month-to-Month,58.59,2,Credit Card,Yes
CUST-100543,1,Month-to-Month,52.85,1,Bank Transfer,Yes
CUST-100544,54,Two Year,50.68,2,Credit Card,No
CUST-100545,3,Month-to-Month,66.7,0,Credit Card,Yes
CUST-100546,16,Month-to-Month,60.21,1,Credit Card,No
CUST-100547,57,Month-to-Month,59.54,3,Direct Debit,No
CUST-100548,12,Month-to-Month,91.99,3,Credit Card,Yes
CUST-100549,16,One Year,95.76,1,Direct Debit,Yes
CUST-100550,72,Two Year,32.8,1,Direct Debit,No
CUST-100551,24,Month-to-Month,71.55,1,Direct Debit,No
CUST-100552,28,Two Year,49.46,2,Credit Card,No
CUST-100553,8,One Year,60.03,2,Credit Card,Yes
CUST-100554,36,Month-to-Month,71.19,3,Bank Transfer,No
CUST-100555,8,One Year,60.75,1,Direct Debit,No
CUST-100556,58,Month-to-Month,69.61,1,Direct Debit,No
CUST-100557,60,One Year,78.46,2,Credit Card,No
CUST-100558,50,Two Year,70.89,0,Credit Card,No
CUST-100559,28,Month-to-Month,52.06,1,Direct Debit,No
CUST-100560,41,Two Year,52.42,5,Direct Debit,No
CUST-100561,64,One Year,36.21,1,Credit Card,No
CUST-100562,27,Month-to-Month,47.92,4,Direct Debit,No
CUST-100563,63,One Year,104.24,1,Credit Card,No
CUST-100564,17,Month-to-Month,49.16,2,Credit Card,No
CUST-100565,33,Two Year,41.13,2,Direct Debit,No
CUST-100566,29,One Year,71.4,2,Direct Debit,No
CUST-100567,13,Month-to-Month,62.79,3,Bank Transfer,No
CUST-100568,46,Month-to-Month,61.09,1,Direct Debit,No
CUST-100569,35,One Year,93.18,2,Direct Debit,No
CUST-100570,6,Month-to-Month,75.98,3,Credit Card,Yes
CUST-100571,69,Month-to-Month,54.4,0,Credit Card,Yes
CUST-100572,47,Month-to-Month,56.51,0,Credit Card,Yes
CUST-100573,25,Month-to-Month,54.95,0,Credit Card,Yes
CUST-100574,66,Month-to-Month,82.49,3,Bank Transfer,Yes
CUST-100575,10,Month-to-Month,58.84,1,Direct Debit,No
CUST-100576,56,Month-to-Month,29.14,2,Credit Card,No
CUST-100577,30,One Year,64.03,1,Credit Card,No
CUST-100578,5,Month-to-Month,34.26,4,Direct Debit,No
CUST-100579,33,Month-to-Month,108.68,2,Direct Debit,Yes
CUST-100580,65,Month-to-Month,45.69,0,Credit Card,No
CUST-100581,18,One Year,61.76,1,Direct Debit,No
CUST-100582,49,Month-to-Month,70.16,0,Bank Transfer,Yes
CUST-100583,11,Month-to-Month,59.23,0,Credit Card,No
CUST-100584,26,Month-to-Month,59.2,0,Credit Card,Yes
CUST-100585,63,Two Year,73.44,0,Bank Transfer,No
CUST-100586,59,One Year,95.52,0,Credit Card,No
CUST-100587,27,One Year,80.35,1,Credit Card,No
CUST-100588,49,One Year,94.57,0,Credit Card,No
CUST-100589,33,One Year,44.07,1,Credit Card,No
CUST-100590,1,Month-to-Month,71.35,0,Credit Card,No
CUST-100591,21,One Year,68.1,1,Direct Debit,No
CUST-100592,55,Month-to-Month,72.02,1,Bank Transfer,No
CUST-100593,6,One Year,92.52,3,Direct Debit,No
CUST-100594,69,One Year,60.58,1,Credit Card,No
CUST-100595,5,Month-to-Month,56.89,1,Direct Debit,Yes
CUST-100596,3,Month-to-Month,75.68,1,Credit Card,Yes
CUST-100597,53,Month-to-Month,29.44,3,Bank Transfer,Yes
CUST-100598,23,One Year,60.26,1,Bank Transfer,No
CUST-100599,53,One Year,62.32,2,Credit Card,No
CUST-100600,37,Two Year,46.59,3,Credit Card,No
CUST-100601,17,Month-to-Month,86.14,3,Direct Debit,Yes
CUST-100602,1,One Year,43.76,3,Direct Debit,No
CUST-100603,51,One Year,62.28,1,Direct Debit,No
CUST-100604,45,Two Year,70.86,2,Direct Debit,No
CUST-100605,4,Month-to-Month,92.07,3,Bank Transfer,Yes
CUST-100606,62,Month-to-Month,64.79,0,Direct Debit,Yes
CUST-100607,65,One Year,83.72,2,Credit Card,No
CUST-100608,32,One Year,79.01,1,Bank Transfer,No
CUST-100609,34,Two Year,67.47,2,Credit Card,No
CUST-100610,72,Month-to-Month,43.21,2,Direct Debit,No
CUST-100611,39,Month-to-Month,36.31,3,Direct Debit,No
CUST-100612,26,Two Year,67.13,0,Direct Debit,No
CUST-100613,34,Month-to-Month,54.15,0,Credit Card,No
CUST-100614,54,One Year,83.39,1,Direct Debit,No
CUST-100615,3,Month-to-Month,79.92,1,Credit Card,No
CUST-100616,50,Month-to-Month,61.31,3,Bank Transfer,Yes
CUST-100617,12,One Year,41.85,3,Direct Debit,No
CUST-100618,65,One Year,75.21,2,Direct Debit,No
CUST-100619,54,Month-to-Month,44.64,1,Credit Card,No
CUST-100620,5,Month-to-Month,49.83,1,Direct Debit,Yes
CUST-100621,57,Two Year,45.41,1,Credit Card,No
CUST-100622,17,Month-to-Month,62.23,0,Credit Card,No
CUST-100623,47,Two Year,88.4,1,Direct Debit,Yes
CUST-100624,23,Month-to-Month,64.9,1,Bank Transfer,Yes
CUST-100625,14,One Year,56.14,1,Direct Debit,No
CUST-100626,66,Two Year,34.49,1,Direct Debit,No
CUST-100627,51,One Year,76.04,0,Bank Transfer,No
CUST-100628,38,Month-to-Month,49.39,1,Direct Debit,No
CUST-100629,64,One Year,67.35,6,Direct Debit,No
CUST-100630,38,Month-to-Month,57.92,1,Bank Transfer,Yes
CUST-100631,50,Month-to-Month,81.76,2,Direct Debit,No
CUST-100632,30,Two Year,61.86,1,Direct Debit,No
CUST-100633,51,One Year,63.82,1,Credit Card,No
CUST-100634,63,One Year,74.71,1,Direct Debit,No
CUST-100635,52,Month-to-Month,107.14,1,Credit Card,Yes
CUST-100636,38,Month-to-Month,82.77,1,Direct Debit,No
CUST-100637,30,Month-to-Month,63.23,1,Credit Card,No
CUST-100638,51,One Year,65.06,1,Direct Debit,No
CUST-100639,5,One Year,54.5,0,Bank Transfer,Yes
CUST-100640,29,Month-to-Month,46.0,0,Direct Debit,No
CUST-100641,4,Two Year,53.94,1,Credit Card,No
CUST-100642,10,Month-to-Month,49.56,3,Bank Transfer,No
CUST-100643,56,Month-to-Month,78.07,2,Direct Debit,Yes
CUST-100644,17,Month-to-Month,43.58,3,Direct Debit,No
CUST-100645,17,Month-to-Month,91.66,0,Direct Debit,No
CUST-100646,69,Month-to-Month,80.04,1,Bank Transfer,No
CUST-100647,34,Two Year,65.41,1,Credit Card,No
CUST-100648,6,Month-to-Month,65.01,3,Bank Transfer,Yes
CUST-100649,53,Two Year,53.85,1,Credit Card,No
CUST-100650,66,Month-to-Month,70.4,2,Direct Debit,No
CUST-100651,43,Two Year,86.76,2,Direct Debit,Yes
CUST-100652,23,One Year,50.94,1,Bank Transfer,No
CUST-100653,55,Two Year,34.33,2,Direct Debit,No
CUST-100654,16,Month-to-Month,79.06,0,Direct Debit,No
CUST-100655,8,One Year,71.49,3,Credit Card,No
CUST-100656,4,Two Year,42.6,2,Direct Debit,No
CUST-100657,4,Month-to-Month,50.33,0,Direct Debit,Yes
CUST-100658,56,Month-to-Month,47.82,2,Credit Card,Yes
CUST-100659,25,Month-to-Month,50.51,3,Direct Debit,Yes
CUST-100660,67,Two Year,58.53,1,Direct Debit,No
CUST-100661,67,Month-to-Month,59.67,1,Credit Card,Yes
CUST-100662,27,Month-to-Month,51.98,0,Credit Card,No
CUST-100663,32,Month-to-Month,49.84,2,Direct Debit,No
CUST-100664,50,Month-to-Month,60.42,2,Direct Debit,Yes
CUST-100665,61,Two Year,68.35,2,Bank Transfer,No
CUST-100666,51,Month-to-Month,58.67,1,Direct Debit,Yes
CUST-100667,19,One Year,88.17,0,Direct Debit,Yes
CUST-100668,21,Two Year,75.16,0,Direct Debit,No
CUST-100669,5,Month-to-Month,33.18,2,Direct Debit,No
CUST-100670,42,One Year,75.47,1,Credit Card,No
CUST-100671,61,Month-to-Month,77.11,1,Bank Transfer,No
CUST-100672,22,One Year,56.31,1,Direct Debit,No
CUST-100673,21,Month-to-Month,35.1,1,Credit Card,No
CUST-100674,70,One Year,65.16,5,Bank Transfer,No
CUST-100675,1,Month-to-Month,64.85,3,Direct Debit,Yes
CUST-100676,5,Month-to-Month,42.57,3,Direct Debit,Yes
CUST-100677,12,One Year,35.98,1,Credit Card,No
CUST-100678,46,Month-to-Month,63.25,1,Direct Debit,No
CUST-100679,34,One Year,60.34,1,Credit Card,No
CUST-100680,49,Month-to-Month,56.65,1,Credit Card,No
CUST-100681,45,One Year,63.33,1,Direct Debit,No
CUST-100682,27,Month-to-Month,42.94,1,Direct Debit,No
CUST-100683,26,One Year,56.3,0,Direct Debit,No
CUST-100684,47,Month-to-Month,75.67,3,Direct Debit,Yes
CUST-100685,56,Month-to-Month,58.0,1,Direct Debit,No
CUST-100686,63,Month-to-Month,31.56,1,Credit Card,No
CUST-100687,48,One Year,55.55,1,Direct Debit,No
CUST-100688,61,Month-to-Month,43.6,0,Credit Card,No
CUST-100689,26,Two Year,70.34,1,Direct Debit,No
CUST-100690,36,Two Year,71.38,0,Credit Card,No
CUST-100691,1,Month-to-Month,31.82,0,Bank Transfer,No
CUST-100692,8,One Year,80.18,0,Bank Transfer,No
CUST-100693,52,Month-to-Month,42.76,2,Direct Debit,No
CUST-100694,47,Month-to-Month,96.18,1,Direct Debit,No
CUST-100695,56,One Year,64.02,2,Direct Debit,No
CUST-100696,14,One Year,40.07,2,Direct Debit,No
CUST-100697,28,One Year,42.16,0,Bank Transfer,No
CUST-100698,2,Month-to-Month,71.96,1,Credit Card,No
CUST-100699,26,Month-to-Month,57.17,0,Credit Card,No
CUST-100700,14,Month-to-Month,63.07,2,Credit Card,No
CUST-100701,59,One Year,97.26,2,Credit Card,No
CUST-100702,56,Month-to-Month,51.02,3,Credit Card,No
CUST-100703,7,One Year,66.2,3,Direct Debit,No
CUST-100704,3,Month-to-Month,93.4,0,Direct Debit,Yes
CUST-100705,23,Month-to-Month,70.41,1,Credit Card,Yes
CUST-100706,18,Month-to-Month,32.87,1,Bank Transfer,No
CUST-100707,38,Month-to-Month,75.11,2,Direct Debit,No
CUST-100708,15,Month-to-Month,41.74,3,Credit Card,No
CUST-100709,64,Two Year,93.14,3,Direct Debit,Yes
CUST-100710,28,Two Year,48.54,2,Direct Debit,No
CUST-100711,39,Month-to-Month,124.39,0,Direct Debit,No
CUST-100712,57,Month-to-Month,94.35,1,Credit Card,No
CUST-100713,17,Month-to-Month,49.07,2,Direct Debit,No
CUST-100714,44,Two Year,65.4,0,Credit Card,No
CUST-100715,25,Month-to-Month,80.07,4,Direct Debit,No
CUST-100716,17,Two Year,80.67,1,Credit Card,Yes
CUST-100717,13,Month-to-Month,73.85,2,Direct Debit,No
CUST-100718,25,Month-to-Month,90.04,2,Direct Debit,Yes
CUST-100719,68,Two Year,62.54,3,Direct Debit,No
CUST-100720,10,Month-to-Month,57.67,1,Direct Debit,Yes
CUST-100721,67,One Year,58.06,2,Direct Debit,No
CUST-100722,18,Month-to-Month,82.17,3,Bank Transfer,Yes
CUST-100723,34,Month-to-Month,72.3,2,Direct Debit,Yes
CUST-100724,8,Month-to-Month,70.83,1,Credit Card,Yes
CUST-100725,40,One Year,80.9,0,Credit Card,No
CUST-100726,42,One Year,23.98,2,Credit Card,No
CUST-100727,41,Month-to-Month,71.2,0,Credit Card,Yes
CUST-100728,6,Two Year,69.37,3,Bank Transfer,No
CUST-100729,52,Month-to-Month,98.38,0,Bank Transfer,No
CUST-100730,26,Month-to-Month,34.43,3,Direct Debit,No
CUST-100731,64,Month-to-Month,96.14,0,Credit Card,Yes
CUST-100732,59,Month-to-Month,66.51,1,Direct Debit,Yes
CUST-100733,56,Month-to-Month,74.78,1,Direct Debit,No
CUST-100734,59,Two Year,98.52,0,Direct Debit,Yes
CUST-100735,70,Month-to-Month,76.22,1,Bank Transfer,No
CUST-100736,33,Month-to-Month,73.01,1,Credit Card,No
CUST-100737,53,Month-to-Month,69.85,2,Credit Card,No
CUST-100738,22,One Year,55.33,1,Direct Debit,No
CUST-100739,21,Two Year,64.43,2,Direct Debit,No
CUST-100740,70,Month-to-Month,50.69,2,Direct Debit,No
CUST-100741,70,Month-to-Month,64.11,2,Credit Card,No
CUST-100742,4,Month-to-Month,20.0,2,Direct Debit,No
CUST-100743,62,Month-to-Month,73.58,3,Credit Card,Yes
CUST-100744,62,Month-to-Month,62.57,1,Bank Transfer,Yes
CUST-100745,24,Month-to-Month,58.28,0,Bank Transfer,No
CUST-100746,55,Month-to-Month,69.4,1,Bank Transfer,No
CUST-100747,9,Month-to-Month,36.33,0,Direct Debit,Yes
CUST-100748,3,Month-to-Month,103.59,2,Bank Transfer,Yes
CUST-100749,31,Two Year,62.94,3,Bank Transfer,No
CUST-100750,40,Two Year,62.08,2,Bank Transfer,No
CUST-100751,36,One Year,45.69,2,Bank Transfer,No
CUST-100752,24,Month-to-Month,65.48,1,Bank Transfer,Yes
CUST-100753,6,Month-to-Month,92.74,3,Direct Debit,Yes
CUST-100754,66,Month-to-Month,85.72,6,Direct Debit,Yes
CUST-100755,4,One Year,82.09,5,Credit Card,Yes
CUST-100756,6,Month-to-Month,75.93,1,Credit Card,Yes
CUST-100757,51,Two Year,57.83,2,Direct Debit,No
CUST-100758,62,Two Year,36.0,2,Credit Card,No
CUST-100759,57,Month-to-Month,60.98,5,Direct Debit,Yes
CUST-100760,66,One Year,60.28,0,Direct Debit,No
CUST-100761,8,Month-to-Month,85.98,3,Direct Debit,Yes
CUST-100762,26,Month-to-Month,71.19,1,Direct Debit,No
CUST-100763,51,Month-to-Month,97.25,0,Credit Card,Yes
CUST-100764,45,Month-to-Month,88.95,1,Bank Transfer,No
CUST-100765,44,Two Year,55.87,3,Credit Card,Yes
CUST-100766,5,Month-to-Month,29.1,3,Credit Card,Yes
CUST-100767,70,Month-to-Month,92.71,0,Direct Debit,No
CUST-100768,26,One Year,92.19,2,Credit Card,Yes
CUST-100769,68,One Year,37.68,3,Bank Transfer,No
CUST-100770,19,Month-to-Month,95.18,2,Credit Card,No
CUST-100771,20,Two Year,72.64,1,Direct Debit,No
CUST-100772,12,One Year,68.21,3,Bank Transfer,No
CUST-100773,47,Month-to-Month,97.3,2,Bank Transfer,Yes
CUST-100774,1,Month-to-Month,91.89,0,Direct Debit,Yes
CUST-100775,14,Month-to-Month,78.03,4,Direct Debit,No
CUST-100776,64,Two Year,74.46,0,Direct Debit,No
CUST-100777,38,One Year,77.33,3,Direct Debit,No
CUST-100778,37,Two Year,57.0,1,Bank Transfer,No
CUST-100779,11,Month-to-Month,63.9,1,Bank Transfer,Yes
CUST-100780,3,Month-to-Month,46.95,3,Credit Card,Yes
CUST-100781,33,Month-to-Month,58.34,2,Credit Card,Yes
CUST-100782,6,Month-to-Month,57.67,2,Credit Card,No
CUST-100783,50,One Year,52.29,0,Direct Debit,No
CUST-100784,10,One Year,67.73,2,Credit Card,No
CUST-100785,5,Month-to-Month,58.52,0,Bank Transfer,No
CUST-100786,23,Month-to-Month,75.04,2,Bank Transfer,No
CUST-100787,10,Month-to-Month,32.55,2,Direct Debit,No
CUST-100788,44,Month-to-Month,62.73,2,Direct Debit,No
CUST-100789,2,Month-to-Month,67.63,0,Direct Debit,No
CUST-100790,13,Month-to-Month,58.79,2,Credit Card,No
CUST-100791,40,Month-to-Month,61.55,2,Credit Card,No
CUST-100792,2,Month-to-Month,33.3,2,Direct Debit,Yes
CUST-100793,65,Month-to-Month,72.13,2,Credit Card,No
CUST-100794,63,Month-to-Month,77.95,0,Direct Debit,No
CUST-100795,17,One Year,74.87,0,Direct Debit,No
CUST-100796,9,Month-to-Month,85.77,1,Bank Transfer,Yes
CUST-100797,15,Two Year,69.03,2,Direct Debit,No
CUST-100798,24,Month-to-Month,74.57,1,Direct Debit,No
CUST-100799,38,Month-to-Month,68.12,0,Direct Debit,Yes
CUST-100800,35,Month-to-Month,78.75,1,Direct Debit,No
CUST-100801,49,Month-to-Month,33.46,2,Credit Card,Yes
CUST-100802,69,Two Year,47.13,1,Credit Card,No
CUST-100803,62,Month-to-Month,96.74,1,Direct Debit,No
CUST-100804,60,Two Year,20.0,1,Direct Debit,No
CUST-100805,50,Two Year,62.2,2,Direct Debit,No
CUST-100806,9,Month-to-Month,88.45,2,Direct Debit,Yes
CUST-100807,34,Month-to-Month,63.13,1,Credit Card,No
CUST-100808,35,One Year,56.9,1,Direct Debit,No
CUST-100809,1,Month-to-Month,67.59,1,Direct Debit,Yes
CUST-100810,40,One Year,57.94,0,Direct Debit,No
CUST-100811,64,Month-to-Month,65.62,1,Direct Debit,Yes
CUST-100812,22,Month-to-Month,51.33,1,Direct Debit,Yes
CUST-100813,60,Month-to-Month,87.17,2,Credit Card,Yes
CUST-100814,64,Month-to-Month,93.47,0,Direct Debit,No
CUST-100815,72,Two Year,62.33,2,Direct Debit,No
CUST-100816,11,Month-to-Month,37.27,0,Credit Card,No
CUST-100817,14,Two Year,54.52,0,Credit Card,No
CUST-100818,60,Month-to-Month,61.32,2,Direct Debit,Yes
CUST-100819,30,Month-to-Month,75.11,1,Direct Debit,No
CUST-100820,35,Month-to-Month,44.84,1,Credit Card,No
CUST-100821,37,Month-to-Month,49.62,1,Credit Card,No
CUST-100822,5,Month-to-Month,75.21,3,Direct Debit,No
CUST-100823,26,Month-to-Month,83.78,0,Direct Debit,Yes
CUST-100824,62,Two Year,52.57,1,Direct Debit,No
CUST-100825,4,Month-to-Month,38.34,2,Credit Card,Yes
CUST-100826,42,Month-to-Month,130.68,4,Credit Card,Yes
CUST-100827,18,Two Year,80.67,4,Direct Debit,Yes
CUST-100828,40,One Year,59.66,0,Direct Debit,No
CUST-100829,72,Month-to-Month,82.38,6,Bank Transfer,Yes
CUST-100830,39,Month-to-Month,62.51,3,Direct Debit,Yes
CUST-100831,14,Two Year,82.34,0,Direct Debit,No
CUST-100832,32,One Year,68.19,0,Credit Card,No
CUST-100833,51,Month-to-Month,66.83,0,Direct Debit,No
CUST-100834,38,Month-to-Month,62.73,0,Credit Card,Yes
CUST-100835,23,Two Year,36.05,2,Credit Card,No
CUST-100836,63,Month-to-Month,103.76,2,Bank Transfer,No
CUST-100837,15,Two Year,46.17,2,Credit Card,No
CUST-100838,25,Month-to-Month,37.8,1,Direct Debit,No
CUST-100839,17,One Year,60.74,1,Credit Card,No
CUST-100840,66,Month-to-Month,45.77,1,Bank Transfer,No
CUST-100841,53,Month-to-Month,63.97,3,Direct Debit,No
CUST-100842,51,Two Year,78.76,0,Direct Debit,No
CUST-100843,39,Month-to-Month,84.91,1,Bank Transfer,Yes
CUST-100844,51,Month-to-Month,81.29,2,Direct Debit,No
CUST-100845,70,Month-to-Month,58.89,0,Direct Debit,Yes
CUST-100846,6,Month-to-Month,65.99,3,Direct Debit,Yes
CUST-100847,67,Month-to-Month,73.16,1,Direct Debit,No
CUST-100848,7,One Year,29.84,1,Credit Card,No
CUST-100849,51,Month-to-Month,76.41,1,Direct Debit,No
CUST-100850,72,Month-to-Month,35.85,2,Direct Debit,No
CUST-100851,42,Month-to-Month,105.81,2,Credit Card,Yes
CUST-100852,64,One Year,56.91,0,Credit Card,No
CUST-100853,15,One Year,61.3,2,Bank Transfer,No
CUST-100854,29,Month-to-Month,49.61,0,Direct Debit,No
CUST-100855,33,Month-to-Month,52.4,0,Direct Debit,No
CUST-100856,27,Two Year,110.48,4,Credit Card,Yes
CUST-100857,36,Month-to-Month,83.81,1,Direct Debit,Yes
CUST-100858,29,Two Year,34.02,1,Direct Debit,No
CUST-100859,38,Two Year,95.08,1,Credit Card,Yes
CUST-100860,57,One Year,88.86,0,Direct Debit,No
CUST-100861,27,Month-to-Month,59.38,0,Credit Card,No
CUST-100862,55,Two Year,71.13,2,Credit Card,No
CUST-100863,33,One Year,64.7,3,Direct Debit,No
CUST-100864,68,One Year,104.45,1,Direct Debit,No
CUST-100865,66,Month-to-Month,49.07,2,Direct Debit,No
CUST-100866,10,Month-to-Month,67.92,1,Direct Debit,Yes
CUST-100867,5,Month-to-Month,56.44,3,Bank Transfer,No
CUST-100868,38,Month-to-Month,36.34,1,Credit Card,No
CUST-100869,13,One Year,108.83,2,Direct Debit,No
CUST-100870,31,Month-to-Month,41.37,3,Direct Debit,Yes
CUST-100871,47,Month-to-Month,69.4,3,Direct Debit,Yes
CUST-100872,52,Month-to-Month,30.19,0,Bank Transfer,Yes
